D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_18_20_Sunset Shimmer_Happy Singing___Don't be afraid walls coming down. Sometimes it hurts you figure it out. Shit..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_18_20_Sunset Shimmer_Happy Singing___Don't be afraid walls coming down. Sometimes it hurts you figure it out. Shit..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_23_38_Rarity_Happy Singing___I feel abso-absolutely amazing..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_23_38_Rarity_Happy Singing___I feel abso-absolutely amazing..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_28_Rarity_Happy Singing___Right now!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_28_Rarity_Happy Singing___Right now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_31_28_Rainbow_Happy Singing___Bright as the sun!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_31_28_Rainbow_Happy Singing___Bright as the sun!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_06_Applejack_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_06_Applejack_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_20_55_Rainbow_Happy Singing_Noisy__Exclusively we're VIP, cause EG's on this yacht!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_20_55_Rainbow_Happy Singing_Noisy__Exclusively we're VIP, cause EG's on this yacht!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_11_50_Pinkie_Happy Singing_Noisy__Don't you agree_.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_11_50_Pinkie_Happy Singing_Noisy__Don't you agree_.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Life Is A Runway\00_00_52_Rarity_Happy Singing_Noisy__With a little love and some accessories..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Life Is A Runway\00_00_52_Rarity_Happy Singing_Noisy__With a little love and some accessories..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_24_31_Rarity_Happy Singing___Cause it's all, all, all, all good..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_24_31_Rarity_Happy Singing___Cause it's all, all, all, all good..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_15_06_Flash Sentry_Happy Singing___Someone..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_15_06_Flash Sentry_Happy Singing___Someone..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_21_23_Rainbow_Happy Singing_Noisy__Sun shines on us so brightly..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_21_23_Rainbow_Happy Singing_Noisy__Sun shines on us so brightly..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_003_mic1.flac|p299|Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_04_28_Applejack_Happy_Noisy__Hey, hey, hey!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_04_28_Applejack_Happy_Noisy__Hey, hey, hey!.txt
D:\MEGASyncDownloads\Master file 2\Songs\01_16_13_Pinkie_Sad Singing__For all my life all I've wanted to #do#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\01_16_13_Pinkie_Sad Singing__For all my life all I've wanted to #do#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_165_mic1.flac|p299|They recorded their debut album in New York.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_218_mic1.flac|p225|We used to live with dignity in our country.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_02_29_Applejack_Happy Singing_Noisy__Float along cause EG's on this yacht..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_02_29_Applejack_Happy Singing_Noisy__Float along cause EG's on this yacht..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_16_Flash Sentry_Happy Singing___Yeah!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_16_Flash Sentry_Happy Singing___Yeah!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_41_28_Rarity_Happy Singing___That's okay!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_41_28_Rarity_Happy Singing___That's okay!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_36_02_Sunset Shimmer_Rap Singing_Noisy__Hey, hey check our new ride, the wind is blowing and we're feeling real fly..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_36_02_Sunset Shimmer_Rap Singing_Noisy__Hey, hey check our new ride, the wind is blowing and we're feeling real fly..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_02_Sunset Shimmer_Happy Singing___Was all I desired..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_02_Sunset Shimmer_Happy Singing___Was all I desired..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_57_Applejack_Happy Singing___Bright as the sun!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_57_Applejack_Happy Singing___Bright as the sun!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_224_mic1.flac|p299|But the row refused to go away.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_133_mic1.flac|p226|She really suffered for her art.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_11_31_Flash Sentry_Happy Singing___All for Equestria Girls!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_11_31_Flash Sentry_Happy Singing___All for Equestria Girls!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_16_33_Flash Sentry_Happy Singing___Leading ladies, I'm happy where I stand..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_16_33_Flash Sentry_Happy Singing___Leading ladies, I'm happy where I stand..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_34_22_Rainbow_Rap Singing___When you only got one shot, give it everything you got. A little hard work, a little bit of sweat..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_34_22_Rainbow_Rap Singing___When you only got one shot, give it everything you got. A little hard work, a little bit of sweat..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_24_52_Pinkie_Happy Singing___Time to get the show on the road. Turn on the lights..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_24_52_Pinkie_Happy Singing___Time to get the show on the road. Turn on the lights..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_21_53_Rainbow_Happy Singing___Gonna break free, yeah, I'm running.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_21_53_Rainbow_Happy Singing___Gonna break free, yeah, I'm running.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_235_mic1.flac|p226|Police later said the scheme would end in November.
D:\MEGASyncDownloads\Master file 2\Songs\01_16_49_Pinkie_Sad Singing__There's gotta #be#, more to #me#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\01_16_49_Pinkie_Sad Singing__There's gotta #be#, more to #me#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_00_08_Sunset Shimmer_Happy Singing___Weather, weather!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_00_08_Sunset Shimmer_Happy Singing___Weather, weather!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_07_53_Applejack_Happy Singing___We're standing at the bottom of a mountain that we gotta climb..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_07_53_Applejack_Happy Singing___We're standing at the bottom of a mountain that we gotta climb..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_327_mic1.flac|p299|We could not have asked for any more.
D:\MEGASyncDownloads\Master file 2\Songs\03_36_46_Rarity_Happy Singing_Noisy_With friendship ties that bind #us#..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\03_36_46_Rarity_Happy Singing_Noisy_With friendship ties that bind #us#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_26_04_Applejack_Happy Singing___Most people....flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_26_04_Applejack_Happy Singing___Most people....txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_23_35_Rainbow_Happy Singing_Noisy__Hi!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_23_35_Rainbow_Happy Singing_Noisy__Hi!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_13_Applejack_Happy Singing___Show on the road!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_13_Applejack_Happy Singing___Show on the road!.txt
D:\MEGASyncDownloads\Master file 2\Songs\03_24_58_Applejack_Happy Singing__Oh keepin' busy is keepin' good, Keep on goin' just like you should..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\03_24_58_Applejack_Happy Singing__Oh keepin' busy is keepin' good, Keep on goin' just like you should.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_137_mic1.flac|p226|It will be too hot.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_286_mic1.flac|p225|I wanted to change the formula.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_14_06_Flash Sentry_Happy Singing___Do anything..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_14_06_Flash Sentry_Happy Singing___Do anything..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_07_30_Applejack_Happy Singing___I got fun to share..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_07_30_Applejack_Happy Singing___I got fun to share..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_53_Rainbow_Happy Singing___I'll bring the attitude, you bring the crew so we can move..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_53_Rainbow_Happy Singing___I'll bring the attitude, you bring the crew so we can move..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_27_39_Rainbow_Happy Singing___That's okay!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_27_39_Rainbow_Happy Singing___That's okay!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_252_mic1.flac|p226|There will be widespread support on all sides.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_359_mic1.flac|p299|Yet he left a few days later.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_304_mic1.flac|p300|We've always had three options, and none of them are perfect.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\We've Come So Far\00_00_53_Sunset Shimmer_Happy Singing___Out in the rain..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\We've Come So Far\00_00_53_Sunset Shimmer_Happy Singing___Out in the rain..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_15_20_Rainbow_Rap Singing_Noisy__Hold up, pass the sunscreen. Can't nobody stop us from doing our thing..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_15_20_Rainbow_Rap Singing_Noisy__Hold up, pass the sunscreen. Can't nobody stop us from doing our thing..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_24_10_Pinkie_Happy Singing___Bright as the sun!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_24_10_Pinkie_Happy Singing___Bright as the sun!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_122_mic1.flac|p299|They married in August last year.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_08_28_Flash Sentry_Happy Singing___Yeah!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_08_28_Flash Sentry_Happy Singing___Yeah!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_25_04_Rarity_Happy Singing_Noisy__Hoppin' on so, float along cause EG's on this yacht!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_25_04_Rarity_Happy Singing_Noisy__Hoppin' on so, float along cause EG's on this yacht!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\One More Day\00_00_22_Rainbow_Happy Singing_Noisy__Still need to shop for all my friends, but what to get_ No clue!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\One More Day\00_00_22_Rainbow_Happy Singing_Noisy__Still need to shop for all my friends, but what to get_ No clue!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_212_mic1.flac|p226|They like being on the front pages of the newspapers.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_56_Applejack_Happy Singing___Hmm..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_56_Applejack_Happy Singing___Hmm..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_35_41_Sunset Shimmer_Happy Singing_Noisy__Throw your hands up higher, turn. Oh, sorry, can we do that one_.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_35_41_Sunset Shimmer_Happy Singing_Noisy__Throw your hands up higher, turn. Oh, sorry, can we do that one_.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_10_15_Pinkie_Happy Singing___True, true..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_10_15_Pinkie_Happy Singing___True, true..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_40_38_Rarity_Happy Singing___That's okay!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_40_38_Rarity_Happy Singing___That's okay!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_18_Flash Sentry_Happy Singing___Yeah, yeah..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_18_Flash Sentry_Happy Singing___Yeah, yeah..txt
D:\MEGASyncDownloads\Master file 2\Songs\04_09_24_Sunset Shimmer_Sad Singing__Oh I, can't #lie#, #sometimes#..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\04_09_24_Sunset Shimmer_Sad Singing__Oh I, can't #lie#, #sometimes#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_017_mic1.flac|p234|Others have tried to explain the phenomenon physically.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_077_mic1.flac|p300|You'd think there was a match on today.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_22_Sunset Shimmer_Happy Singing___Oh, I..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_22_Sunset Shimmer_Happy Singing___Oh, I..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_227_mic1.flac|p234|However, he said the money had not been wasted.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_028_mic1.flac|p300|The important thing was to be there, and to experience it.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_00_Applejack_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_00_Applejack_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_172_mic1.flac|p226|It became a book by itself.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_57_16_Rarity_Happy Singing___Now..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_57_16_Rarity_Happy Singing___Now..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_23_Flash Sentry_Happy Singing___Yeah!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_23_Flash Sentry_Happy Singing___Yeah!.txt
